query_id,query,n_exact_gt,product_id,product_title,esci_label,type,pred_rank,precision,recall,f1,latency_ms
12,#1 black natural hair dye without ammonia or peroxide,22,B078WS99YM,"naturcolor Haircolor Hair Dye - Burdock, 4 Fl Oz (4N)",E,TP,3,0.7727,0.7727,0.7727,14546.19
12,#1 black natural hair dye without ammonia or peroxide,22,B07CCDV8TJ,"Herb Speedy PPD Free Hair Dye, Ammonia Free Hair Color Dark Brown Contains Sun Protection Odorless No more Eye and/or Scalp Irritations From Coloring For Sensitive Scalp",E,TP,4,0.7727,0.7727,0.7727,14546.19
12,#1 black natural hair dye without ammonia or peroxide,22,B001E0VWRA,"Naturtint Permanent Hair Color 3N Dark Chestnut Brown (Pack of 6), Ammonia Free, Vegan, Cruelty Free, up to 100% Gray Coverage, Long Lasting Results",E,TP,5,0.7727,0.7727,0.7727,14546.19
12,#1 black natural hair dye without ammonia or peroxide,22,B001E95GKU,"Clairol Nice‘n Easy Perfect 10 Permanent Hair Dye, 2 Black Hair Color, 2 Count",S,FP,6,0.7727,0.7727,0.7727,14546.19
12,#1 black natural hair dye without ammonia or peroxide,22,B07DG84Z8R,"Permanent Hair Color by Revlon, Permanent Hair Dye, Colorsilk with 100% Gray Coverage, Ammonia-Free, Keratin and Amino Acids, 11 Soft Black, 4.4 Oz (Pack of 3)",E,TP,7,0.7727,0.7727,0.7727,14546.19
12,#1 black natural hair dye without ammonia or peroxide,22,B0001TQCSO,"Naturtint Permanent Hair Color 5N Light Chestnut Brown (Pack of 1), Ammonia Free, Vegan, Cruelty Free, up to 100% Gray Coverage, Long Lasting Results",S,FP,8,0.7727,0.7727,0.7727,14546.19
12,#1 black natural hair dye without ammonia or peroxide,22,B0798QYSCW,Nisha Natural Henna Based Hair Color (Natural Black) 10GM Pack of 10,E,TP,9,0.7727,0.7727,0.7727,14546.19
12,#1 black natural hair dye without ammonia or peroxide,22,B001E5ED30,"Clairol Natural Instincts Semi-Permanent Hair Dye for Men, M19 Black Hair Color, 3 Count",E,TP,10,0.7727,0.7727,0.7727,14546.19
12,#1 black natural hair dye without ammonia or peroxide,22,B000H5HY7A,"Herbatint Permanent Haircolor Gel, 5N Light Chestnut (5N) 4.56 Fl Oz",E,TP,11,0.7727,0.7727,0.7727,14546.19
12,#1 black natural hair dye without ammonia or peroxide,22,B07C4QR12V,"Herb Speedy PPD Free Hair Dye, Ammonia Free Hair Color Natural Black Contains Sun Protection Odorless No more Eye and/or Scalp Irritations From Coloring For Sensitive Scalp",E,TP,12,0.7727,0.7727,0.7727,14546.19
12,#1 black natural hair dye without ammonia or peroxide,22,B003CJJD22,"Naturcolor Haircolor Hair Dye - Sagebrush Brown, 4 Fl Oz (6N)",E,TP,13,0.7727,0.7727,0.7727,14546.19
12,#1 black natural hair dye without ammonia or peroxide,22,B00BP8OQ4W,"Garnier Olia Ammonia-Free Brilliant Color Oil-Rich Permanent Hair Color, 6.0 Light Brown (Pack of 1) Brown Hair Dye (Packaging May Vary)",S,FP,14,0.7727,0.7727,0.7727,14546.19
12,#1 black natural hair dye without ammonia or peroxide,22,B078WSD1NW,"naturcolor Haircolor Hair Dye - Light Burdock, 4 Ounce (5N)",E,TP,15,0.7727,0.7727,0.7727,14546.19
12,#1 black natural hair dye without ammonia or peroxide,22,B00014HDT6,"Herbal Care Herbatint Permanent Haircolor Gel Ounce, Chestnut, 4.56 Fl Oz",S,FP,16,0.7727,0.7727,0.7727,14546.19
12,#1 black natural hair dye without ammonia or peroxide,22,B01LTHLDAS,"REVLON Colorsilk Beautiful Color Permanent Hair Color with 3D Gel Technology & Keratin, 100% Gray Coverage Hair Dye, 12 Natural Blue Black",E,TP,17,0.7727,0.7727,0.7727,14546.19
12,#1 black natural hair dye without ammonia or peroxide,22,B07L1PCSXT,"Clairol Natural Instincts Semi-Permanent Hair Dye, 2 Black Hair Color, 3 Count",E,TP,18,0.7727,0.7727,0.7727,14546.19
12,#1 black natural hair dye without ammonia or peroxide,22,B07YDZQDK1,"Revlon Total Color Permanent Hair Color, Clean and Vegan, 100% Gray Coverage Hair Dye, 30 Darkest Brown, 3.5 oz",S,FP,19,0.7727,0.7727,0.7727,14546.19
12,#1 black natural hair dye without ammonia or peroxide,22,B000GWJ43G,"Herbatint Permanent Haircolor Gel, 1N Black, 4.56 Ounce",E,TP,20,0.7727,0.7727,0.7727,14546.19
12,#1 black natural hair dye without ammonia or peroxide,22,B0856TD2Z2,"Herb Speedy PPD Free Hair Dye, Ammonia Free Hair Color Soft Black Contains Sun Protection Odorless No more Eye and/or Scalp Irritations From Coloring For Sensitive Scalp",E,TP,21,0.7727,0.7727,0.7727,14546.19
12,#1 black natural hair dye without ammonia or peroxide,22,B016R952BO,"ONC NATURALCOLORS (1N Black) 4 fl. oz. (120 mL) Healthier Permanent Hair Dye with Certified Organic Ingredients, Ammonia Free, Vegan Friendly, 100% Gray Coverage",E,TP,22,0.7727,0.7727,0.7727,14546.19
12,#1 black natural hair dye without ammonia or peroxide,22,B00F2LGCRC,"Wella Color Charm Demi Permanent Hair Color3N Dark Natural Brown, 2 Ounce (Pack of 1)",E,FN,,0.7727,0.7727,0.7727,14546.19
12,#1 black natural hair dye without ammonia or peroxide,22,B01I000RA4,Zenia Pure Natural Henna Powder Hair Dye Color 100 grams (3.5oz),E,FN,,0.7727,0.7727,0.7727,14546.19
12,#1 black natural hair dye without ammonia or peroxide,22,B0086XL9DK,"Hair Color For All by Discovery Naturals | Natural Hair Dye For Men & Women I 100% Natural & Chemical-Free Pure Hair & Beard Color, Midnight Natural Black",E,FN,,0.7727,0.7727,0.7727,14546.19
12,#1 black natural hair dye without ammonia or peroxide,22,B07SBTDXV4,"Clairol Professional Beautiful Advanced Gray Solutions 1a Midnight Black, 3 oz",E,FN,,0.7727,0.7727,0.7727,14546.19
12,#1 black natural hair dye without ammonia or peroxide,22,B07D9P7S14,"L'Oreal Paris Excellence Creme Permanent Hair Color, 3 Natural Black, 100 percent Gray Coverage Hair Dye, Pack of 2",E,FN,,0.7727,0.7727,0.7727,14546.19
13,#1 rated resveratrol supplement without tea leaves,33,B07NLMLB84,Resveratrol 1400mg 120 Capsules High Potency Trans-Resveratrol with Powerful Antioxidents Acai Grapeseed Green Tea Supports Cellular and Cardiovascular Health Anti-Aging,E,TP,1,0.8788,0.8788,0.8788,14251.7
13,#1 rated resveratrol supplement without tea leaves,33,B0015ZUSBA,Jarrow Formulas Resveratrol 100 mg - 60 Veggie Caps - Resveratrol + Vitamin C - Antioxidant & Cardiovascular Support - 60 Servings,E,TP,2,0.8788,0.8788,0.8788,14251.7
13,#1 rated resveratrol supplement without tea leaves,33,B08V1FLW6B,"NMN + Trans-Resveratrol 99% Purity+ Black Pepper 1100mg, for Max Absorption, Powerful Antioxidant & Anti-Aging Supplements for Heart, Immune & Skin Health (60 Capsules (Pack of 1))",E,TP,3,0.8788,0.8788,0.8788,14251.7
13,#1 rated resveratrol supplement without tea leaves,33,B083F5WC2P,ProHealth Longevity 1000 mg Trans Resveratrol Plus 420 mg Certified Organic Polyphenol Complex That Improves Absorption up to 1544%,E,TP,4,0.8788,0.8788,0.8788,14251.7
13,#1 rated resveratrol supplement without tea leaves,33,B00820C5CQ,ResVitale Resveratrol - Bordeaux Berry 30 Chews,E,TP,5,0.8788,0.8788,0.8788,14251.7
13,#1 rated resveratrol supplement without tea leaves,33,B07DQZSZGK,"Amazon Brand - Revly Trans-Resveratrol, 250 mg, 60 Capsules, 2 Month Supply, Vegan",E,TP,6,0.8788,0.8788,0.8788,14251.7
13,#1 rated resveratrol supplement without tea leaves,33,B08GYJD3D3,"NAOMI Organic Trans Resveratrol Supplement 250mg with Quercetin, Anti Aging Supplement for Cardiovascular Health, Anti Inflammatory and Brain Booster Supplement, 60 Veggie Capsules",E,TP,7,0.8788,0.8788,0.8788,14251.7
13,#1 rated resveratrol supplement without tea leaves,33,B08WYPXKLD,Resveratrol and NMN 1500mg Blend - Ultra High Purity and 3rd Party Tested - with Trimethylglycine for Important Methylation Factors - Optimal NMN Supplement and NAD Supplement - 90 Capsules,E,TP,8,0.8788,0.8788,0.8788,14251.7
13,#1 rated resveratrol supplement without tea leaves,33,B07Y8XPLK1,"Resveratrol Supplement 1200 mg Antioxidant Complex - Highly Potent Natural Trans-Resveratrol Pills for Anti-Aging, Cardiovascular Support, Immune System and Brain Function, for Men Women, 90 Capsules",E,TP,9,0.8788,0.8788,0.8788,14251.7
13,#1 rated resveratrol supplement without tea leaves,33,B07B1247Q6,"ResVitale Resveratrol 500mg - Anti Aging Skin Care Antioxidants Supplement for Heart Health & Daily Immune Support - Natural Trans Resveratrol Supplement with Grape Extract & Quercetin, 60 Veggie Caps",E,TP,10,0.8788,0.8788,0.8788,14251.7
13,#1 rated resveratrol supplement without tea leaves,33,B003G94KN0,"Resveratrol 500 Complex Red Wine Extract Natural Antioxidant Supplement for Cardiovascular & Immune System Health, 120 Capsules",E,TP,11,0.8788,0.8788,0.8788,14251.7
13,#1 rated resveratrol supplement without tea leaves,33,B01GS6Q300,"Resveratrol Supplement - Extra Strength 1400mg Formula for Healthy Aging, Immune Support & Heart Health - 60 Vegan Capsules with Trans-Resveratrol, Green Tea Leaf, Acai Berry & Grape Seed Extract",I,FP,12,0.8788,0.8788,0.8788,14251.7
13,#1 rated resveratrol supplement without tea leaves,33,B074HDY5SG,Genex Resveratrol 1500mg Per Serving- Max Strength - Antioxidant Supplement Extract | Trans-Resveratrol Works Well with NMN Nicotinamide Mononucleotide Made in a GMP Facility 30-Day Supply,E,TP,13,0.8788,0.8788,0.8788,14251.7
13,#1 rated resveratrol supplement without tea leaves,33,B01E1VJTU0,MAAC10 - Trans Resveratrol 500mg Supplement (Micronized Pharmaceutical Grade 99% Pure Trans-Resveratrol Extract + BioPerine for Superior Absorption) (2X 250mg Capsules 60ct),E,TP,14,0.8788,0.8788,0.8788,14251.7
13,#1 rated resveratrol supplement without tea leaves,33,B002WC8178,"Reserveage, Resveratrol 500 mg, Antioxidant Supplement for Heart and Cellular Health, Supports Healthy Aging, Paleo, Keto, 60 Capsules",E,TP,15,0.8788,0.8788,0.8788,14251.7
13,#1 rated resveratrol supplement without tea leaves,33,B07N95VS9T,"Resveratrol 1600mg per serving of Organic Trans-Resveratrol & Potent Antioxidants, Pure Extra Strength Complex, Anti-Aging, Radiant Skin, Blood Sugar and Immunity Support- 45 Day Supply",E,TP,16,0.8788,0.8788,0.8788,14251.7
13,#1 rated resveratrol supplement without tea leaves,33,B002G75WZI,"NOW Supplements, Natural Resveratrol 200 mg with Red Wine Extract, 120 Veg Capsules",E,TP,17,0.8788,0.8788,0.8788,14251.7
13,#1 rated resveratrol supplement without tea leaves,33,B07CVPPL64,"Life Extension Optimized Resveratrol, 60 Vegetarian Capsules",E,TP,18,0.8788,0.8788,0.8788,14251.7
13,#1 rated resveratrol supplement without tea leaves,33,B08P3SZLXF,"Adora Organics Resveratrol 1600mg - Antioxidents Quercetin Trans-Resveratrol 180 Capsules. Supports Healthy Aging and Promotes Immune, Blood Sugar and Joint Support",E,TP,19,0.8788,0.8788,0.8788,14251.7
13,#1 rated resveratrol supplement without tea leaves,33,B013GVCD6I,"Zhou Resveratrol Supplement | Healthy Aging, Immune System & Heart Health Support | Powerful Antioxidant Benefits | 30 Servings, 60 Veg Caps",E,TP,20,0.8788,0.8788,0.8788,14251.7
13,#1 rated resveratrol supplement without tea leaves,33,B00AQ4JYLG,Puritan's Pride Resveratrol 100 mg / 120 Softgels,E,TP,21,0.8788,0.8788,0.8788,14251.7
13,#1 rated resveratrol supplement without tea leaves,33,B015QGG0GK,"Pure Resveratrol - 2000mg - Strongest, Most Effective Blend on Amazon - 90 Capsules - Order Risk Free",E,TP,22,0.8788,0.8788,0.8788,14251.7
13,#1 rated resveratrol supplement without tea leaves,33,B00LPW9X32,"BRI Nutrition Resveratrol Maximum Strength Veggie Capsules Supplement, 60 Count",I,FP,23,0.8788,0.8788,0.8788,14251.7
13,#1 rated resveratrol supplement without tea leaves,33,B01N3746GJ,"RESVERATROL1450 - 90day Supply, 1450mg per Serving of Potent Antioxidants & Trans-Resveratrol, Promotes Anti-Aging, Cardiovascular Support, Maximum Benefits (1bottle)",C,FP,24,0.8788,0.8788,0.8788,14251.7
13,#1 rated resveratrol supplement without tea leaves,33,B08N2XFKX9,"Optimal Resveratrol Supplement - 1200mg Antioxidants & Trans-Resveratrol - Promotes Anti-Aging, Cardiovascular Support, Radiant Skin, Immune Defense, Enhances Blood Sugar, & Joint Health – 60 CT",E,TP,25,0.8788,0.8788,0.8788,14251.7
13,#1 rated resveratrol supplement without tea leaves,33,B088JTCWCQ,"RESVERATROL (Most Potent) Natural Antioxidant Supplement, Piperine Enhanced. Anti-Aging, Boosts Immune System, Cardiovascular Health, 100% Vegan, 1200mg, Highest Absorption Trans-Resveratrol",E,TP,26,0.8788,0.8788,0.8788,14251.7
13,#1 rated resveratrol supplement without tea leaves,33,B083H3NJDK,Sylan Trans Resveratrol 1000mg 180 Capsules Antioxidant Anti Aging Supplement Supports Heart Health Natural Weight Loss Joint Support Brain Function & Immune System Health Veggie Non-GMO Made in USA,E,TP,27,0.8788,0.8788,0.8788,14251.7
13,#1 rated resveratrol supplement without tea leaves,33,B0812F3JGG,"Trans-Resveratrol Powder with Natural Vitamin E, 5 Ounce, Premium Resveratrol Supplement and Resveratrol Complex, Super Antioxidant for Cardiovascular & Immune System Support, Vegan Friendly",E,TP,28,0.8788,0.8788,0.8788,14251.7
13,#1 rated resveratrol supplement without tea leaves,33,B08WJMN5PP,Resveratrol 1200mg - Premium Resveratrol Supplement - Antioxidants Supplement - Trans Resveratrol - 60 Capsules,E,TP,29,0.8788,0.8788,0.8788,14251.7
13,#1 rated resveratrol supplement without tea leaves,33,B07R634S5D,Ultra High Purity Resveratrol Capsules - 98% Trans-Resveratrol - Highly Purified and Highly Bioavailable - 60 Caps Reservatrol Supplement,E,TP,30,0.8788,0.8788,0.8788,14251.7
13,#1 rated resveratrol supplement without tea leaves,33,B08J1ZDJTY,Genex 99% Trans Resveratrol Capsules 1000mg Serving Pure Micronized Pharmaceutical Grade Trans-Resveratrol Made in a GMP & NSF Certified Facility,E,TP,31,0.8788,0.8788,0.8788,14251.7
13,#1 rated resveratrol supplement without tea leaves,33,B078WZGZ51,Resveratrol & Polyphenol Complex 1450 mg 180 Vegetarian Caps (Non-GMO & Gluten Free) + Vitamin C - Supports Cardiovascular Health and Healthy Immune Function*,S,FP,32,0.8788,0.8788,0.8788,14251.7
13,#1 rated resveratrol supplement without tea leaves,33,B01CG9GCCW,Resveratrol 500mg 180 Capsules - Nutrissence - 90 Servings of 1000mg or 60 Servings of 1500mg,E,TP,33,0.8788,0.8788,0.8788,14251.7
13,#1 rated resveratrol supplement without tea leaves,33,B005JAT50C,"Garden of Life Heart Resveratrol Supplement, Raw Whole Food Antioxidant Formula for Heart Health, 60 Count",E,FN,,0.8788,0.8788,0.8788,14251.7
13,#1 rated resveratrol supplement without tea leaves,33,B08HVQ71X1,"Nutrica Life Trans Resveratrol Supplement 500mg Potent Anti Aging Formula, Powerful Antioxidant for Heart & Cellular Health, Anti-Inflammatory & Brain Booster Supplements with Bioperine, 60 Vegan Caps",E,FN,,0.8788,0.8788,0.8788,14251.7
13,#1 rated resveratrol supplement without tea leaves,33,B01N3LZY3O,"Resveratrol Supplement - Potent 1400mg Formula with Trans Resveratrol, Quercetin, Grape Seed, Green Tea, Acai and Red Wine Extract - 60 Veggie Capsules",E,FN,,0.8788,0.8788,0.8788,14251.7
13,#1 rated resveratrol supplement without tea leaves,33,B01CD3UVAK,"100% Natural Resveratrol - 1000mg Per Serving Max Strength (180 Capsules) Antioxidant Supplement, Trans-Resveratrol Pills for Heart Health & Pure Weight Loss, Trans Resveratrol for Anti-Aging",E,FN,,0.8788,0.8788,0.8788,14251.7
17,#10 envelopes self seal,16,B001MBK5UG,"Staples Easy Close No. 10 Security-Tint Envelopes, 4-1/8 x 9-1/2 inches, Box of 100",E,TP,1,1.0,1.0,1.0,12761.57
17,#10 envelopes self seal,16,B00V5DGIL6,"Amazon Basics #10 Security Tinted Business Envelopes, Moisture Sealed, 4 1/8-Inch x 9 1/2 Inch - Pack of 500",E,TP,2,1.0,1.0,1.0,12761.57
17,#10 envelopes self seal,16,B01D0OANU4,"#10 Security Tinted Self-Seal Envelopes - No Window - EnveGuard, Size 4-1/8 X 9-1/2 Inches - White - 24 LB - 100 Count (34100)",E,TP,3,1.0,1.0,1.0,12761.57
17,#10 envelopes self seal,16,B000N4C1LO,"Mead #10 Envelopes, Press-It Seal-It, White, 50/Box (75024)",E,TP,4,1.0,1.0,1.0,12761.57
17,#10 envelopes self seal,16,B0186D2JGK,"Top Flight PSTF10NWT #10 Envelopes, Strip & Seal, Security Tinted, White Paper, 24 lb, 500 Count",E,TP,5,1.0,1.0,1.0,12761.57
17,#10 envelopes self seal,16,B07R4TGNCF,Mailing Envelopes Self Seal - #10 Security White Letter Businesses Envelopes -100 Peel and Seal Tinted Windowless # 10 Envelope - Printer Friendly - Self Stick Bulk Envelops,E,TP,6,1.0,1.0,1.0,12761.57
17,#10 envelopes self seal,16,B06XDRJ316,"#10 Double Window Envelopes - 550 Per Box - SELF SEAL - Security Envelopes - Designed for Business Statements, QuickBooks Invoices, and Legal Documents - Peel & Seal - 4 1/8"" x 9 1/2"" - 24 LB",E,TP,7,1.0,1.0,1.0,12761.57
17,#10 envelopes self seal,16,B000T9MP5U,"Mead No.10 Envelopes, Security, Press-it Seal-it, 4-1/8"" X 9-1/2"", White, 45 Per Box (75026)",E,TP,8,1.0,1.0,1.0,12761.57
17,#10 envelopes self seal,16,B016V06OYS,"#10 Security Self-Seal Envelopes, Windowless Design, Premium Security Tint Pattern, Ultra Strong Quick-Seal Closure - EnveGuard - Size 4-1/8 x 9-1/2 Inches - White - 24 LB - 500 Count (34010)",E,TP,9,1.0,1.0,1.0,12761.57
17,#10 envelopes self seal,16,B075HBY7DY,"Ohuhu 500#10 Envelopes SELF SEAL Business Envelope Windowless Design, Security Tint Pattern for Secure Mailing, Invoices, Statements & Legal Document, 4-1/8 x 9-1/2 Inches",E,TP,10,1.0,1.0,1.0,12761.57
17,#10 envelopes self seal,16,B07CXXVXLC,"Number 10 White Envelopes, Self-Seal, Security Tinted Envelope, no Moisture Required - Windowless - Ideal for Home, Office Secure Mailing - Quick-Seal Closure - 4-1/8 x 9-1/2 Inches - (100)",E,TP,11,1.0,1.0,1.0,12761.57
17,#10 envelopes self seal,16,B078S5ZL5D,500 Self Seal Security Mailing Envelopes - #10 White Letter Businesses Envelopes -500 Peel and Seal Tinted Windowless # 10 Envelope - Printer Friendly - Self Stick Bulk Envelops,E,TP,12,1.0,1.0,1.0,12761.57
17,#10 envelopes self seal,16,B005JZT1ZG,"Office Depot Clean Seal(TM) Security Envelopes, 10 (4 1/8in. x 9 1/2in.), White, Box of 250, 77148",E,TP,13,1.0,1.0,1.0,12761.57
17,#10 envelopes self seal,16,B07C28VWVN,"Office Deed 500 #10 Self Seal Double Window Security Envelopes-Designed for Business Statements, Quickbooks Invoices, and Return Envelopes 4 1/8 X 9 ½’’",E,TP,14,1.0,1.0,1.0,12761.57
17,#10 envelopes self seal,16,B07FK9PCZB,"Quality Park #10 Self-Seal Security Envelopes, Security Tint and Pattern, Redi-Strip Closure, 24-lb White Wove, 4-1/8"" x 9-1/2"", 100/Box (QUA69117)",E,TP,15,1.0,1.0,1.0,12761.57
17,#10 envelopes self seal,16,B06VVLD2GL,"Amazon Basics #10 Security-Tinted Self-Seal Business Letter Envelopes, Peel & Seal Closure - 500-Pack, White",E,TP,16,1.0,1.0,1.0,12761.57
18,#10 envelopes without security tint,11,B08G14MTVW,"Xxcxpark 120 PCS #10 Self Seal Kraft 4-1/8 x 9-1/2 inches Security Envelopes, Windowless Invisible Envelopes Super Strong Quick Seal Envelopes Security Tint Pattern Secure Mailing",S,FP,1,0.1818,0.1818,0.1818,13725.73
18,#10 envelopes without security tint,11,B08P2FWYKG,"Quality Park #10 Self-Seal Security Envelopes, Security Tint and Pattern, Redi-Strip Closure, 24-lb White Wove, 4-1/8"" x 9-1/2"", 100/Box (QUA69117), 1 Pack",I,FP,2,0.1818,0.1818,0.1818,13725.73
18,#10 envelopes without security tint,11,B07GJCSF8Z,"ValBox 500 Count #10 Security Self-Seal Envelopes Windowless Design Security Tint Pattern for Secure Mailing 4-1/8x9-1/2"" ,White Business Envelopes",S,FP,3,0.1818,0.1818,0.1818,13725.73
18,#10 envelopes without security tint,11,B01D0OANU4,"#10 Security Tinted Self-Seal Envelopes - No Window - EnveGuard, Size 4-1/8 X 9-1/2 Inches - White - 24 LB - 100 Count (34100)",S,FP,4,0.1818,0.1818,0.1818,13725.73
18,#10 envelopes without security tint,11,B01N175R8R,500 No. 10 Self Seal Security Envelopes - 10 Envelopes Self Seal Designed for Secure Mailing - Security Tinted with Printer Friendly Design - Number 10 Size 4 1/8 x 9 ½ Inch - Pack of 500,S,FP,5,0.1818,0.1818,0.1818,13725.73
18,#10 envelopes without security tint,11,B085WJMWC9,"#10 Security Self-Seal Envelopes, No.10 Windowless Bussiness Envelopes, Security Tinted with Printer Friendly Design - Size 4-1/8 x 9-1/2 Inch - White - 24 LB - 500 Count",E,TP,6,0.1818,0.1818,0.1818,13725.73
18,#10 envelopes without security tint,11,B007YX2KB8,"BAZIC Self Seal White Envelope 4 1/8"" x 9 1/2"" #10, No Window Mailing Envelopes, Peel & Seal Mailer for Business Invoice Check (40/Pack), 1-Pack",E,TP,7,0.1818,0.1818,0.1818,13725.73
18,#10 envelopes without security tint,11,B000T9MP5U,"Mead No.10 Envelopes, Security, Press-it Seal-it, 4-1/8"" X 9-1/2"", White, 45 Per Box (75026)",S,FP,8,0.1818,0.1818,0.1818,13725.73
18,#10 envelopes without security tint,11,B078S5ZL5D,500 Self Seal Security Mailing Envelopes - #10 White Letter Businesses Envelopes -500 Peel and Seal Tinted Windowless # 10 Envelope - Printer Friendly - Self Stick Bulk Envelops,I,FP,9,0.1818,0.1818,0.1818,13725.73
18,#10 envelopes without security tint,11,B00V5DGIL6,"Amazon Basics #10 Security Tinted Business Envelopes, Moisture Sealed, 4 1/8-Inch x 9 1/2 Inch - Pack of 500",S,FP,10,0.1818,0.1818,0.1818,13725.73
18,#10 envelopes without security tint,11,B06VVLD2GL,"Amazon Basics #10 Security-Tinted Self-Seal Business Letter Envelopes, Peel & Seal Closure - 500-Pack, White",S,FP,11,0.1818,0.1818,0.1818,13725.73
18,#10 envelopes without security tint,11,B015773LQK,"500#10 Single Left Window SELF Seal Security Envelopes - Super Strong Quick-Seal Self Sealing Closure, Security Tinted, Size 4-1/8 x 9-1/2 Inches, 24 LB - 500 Count (35210)",E,FN,,0.1818,0.1818,0.1818,13725.73
18,#10 envelopes without security tint,11,B01FWMM738,"EnDoc 10x13 Open End Self Seal Envelopes - Bright White 28lb Heavyweight Paper 10 x 13 Inches Envelope for Home, Mailing Documents, Office, Business, Legal or School - 35 Pack",E,FN,,0.1818,0.1818,0.1818,13725.73
18,#10 envelopes without security tint,11,B000DT87J4,"Quality Park Redi-Strip Catalog Envelopes, 10"" x 13"", Brown Kraft, Box of 100",E,FN,,0.1818,0.1818,0.1818,13725.73
18,#10 envelopes without security tint,11,B08NW4LRQC,"Quality Park #10 Self-Seal Security Envelopes, Security Tint and Pattern, Redi-Strip Closure, 24-lb White Wove, 4-1/8"" x 9-1/2"", 100/Box (QUA69117), 1 Pack",E,FN,,0.1818,0.1818,0.1818,13725.73
18,#10 envelopes without security tint,11,B06Y3SQG57,500 No. 10 Security Envelopes - Gummed Flap - Tamper Proof Design - Security Tinted with Printer Friendly Design - Number 10 Size 4 1/8 x 9 ½ Inch - Pack of 500,E,FN,,0.1818,0.1818,0.1818,13725.73
18,#10 envelopes without security tint,11,B07PX9X51C,"ValBox 10x13 Self Seal Catalog Envelopes 150 Packs Large White Envelopes with Peel and Seal Flap for Mailing, Organizing and Storage",E,FN,,0.1818,0.1818,0.1818,13725.73
18,#10 envelopes without security tint,11,B074M9XL6R,"500#10 Security White Envelopes - GUMMED Seal, Windowless Design, Premium Security Tint Pattern for Secure Mailing - Size 4-1/8 x 9-1/2 Inches - White - 24 LB - 500 Count (34020)",E,FN,,0.1818,0.1818,0.1818,13725.73
