query_id,query,n_exact_gt,product_id,product_title,esci_label,type,pred_rank,precision,recall,f1,latency_ms
13,#1 rated resveratrol supplement without tea leaves,33,B08V1FLW6B,"NMN + Trans-Resveratrol 99% Purity+ Black Pepper 1100mg, for Max Absorption, Powerful Antioxidant & Anti-Aging Supplements for Heart, Immune & Skin Health (60 Capsules (Pack of 1))",E,TP,6,0.8788,0.8788,0.8788,1833.81
13,#1 rated resveratrol supplement without tea leaves,33,B01N3LZY3O,"Resveratrol Supplement - Potent 1400mg Formula with Trans Resveratrol, Quercetin, Grape Seed, Green Tea, Acai and Red Wine Extract - 60 Veggie Capsules",E,TP,7,0.8788,0.8788,0.8788,1833.81
13,#1 rated resveratrol supplement without tea leaves,33,B002WC8178,"Reserveage, Resveratrol 500 mg, Antioxidant Supplement for Heart and Cellular Health, Supports Healthy Aging, Paleo, Keto, 60 Capsules",E,TP,8,0.8788,0.8788,0.8788,1833.81
13,#1 rated resveratrol supplement without tea leaves,33,B08N2XFKX9,"Optimal Resveratrol Supplement - 1200mg Antioxidants & Trans-Resveratrol - Promotes Anti-Aging, Cardiovascular Support, Radiant Skin, Immune Defense, Enhances Blood Sugar, & Joint Health – 60 CT",E,TP,9,0.8788,0.8788,0.8788,1833.81
13,#1 rated resveratrol supplement without tea leaves,33,B0015ZUSBA,Jarrow Formulas Resveratrol 100 mg - 60 Veggie Caps - Resveratrol + Vitamin C - Antioxidant & Cardiovascular Support - 60 Servings,E,TP,10,0.8788,0.8788,0.8788,1833.81
13,#1 rated resveratrol supplement without tea leaves,33,B07Y8XPLK1,"Resveratrol Supplement 1200 mg Antioxidant Complex - Highly Potent Natural Trans-Resveratrol Pills for Anti-Aging, Cardiovascular Support, Immune System and Brain Function, for Men Women, 90 Capsules",E,TP,11,0.8788,0.8788,0.8788,1833.81
13,#1 rated resveratrol supplement without tea leaves,33,B01N3746GJ,"RESVERATROL1450 - 90day Supply, 1450mg per Serving of Potent Antioxidants & Trans-Resveratrol, Promotes Anti-Aging, Cardiovascular Support, Maximum Benefits (1bottle)",C,FP,12,0.8788,0.8788,0.8788,1833.81
13,#1 rated resveratrol supplement without tea leaves,33,B01CG9GCCW,Resveratrol 500mg 180 Capsules - Nutrissence - 90 Servings of 1000mg or 60 Servings of 1500mg,E,TP,13,0.8788,0.8788,0.8788,1833.81
13,#1 rated resveratrol supplement without tea leaves,33,B08J1ZDJTY,Genex 99% Trans Resveratrol Capsules 1000mg Serving Pure Micronized Pharmaceutical Grade Trans-Resveratrol Made in a GMP & NSF Certified Facility,E,TP,14,0.8788,0.8788,0.8788,1833.81
13,#1 rated resveratrol supplement without tea leaves,33,B083H3NJDK,Sylan Trans Resveratrol 1000mg 180 Capsules Antioxidant Anti Aging Supplement Supports Heart Health Natural Weight Loss Joint Support Brain Function & Immune System Health Veggie Non-GMO Made in USA,E,TP,15,0.8788,0.8788,0.8788,1833.81
13,#1 rated resveratrol supplement without tea leaves,33,B08WJMN5PP,Resveratrol 1200mg - Premium Resveratrol Supplement - Antioxidants Supplement - Trans Resveratrol - 60 Capsules,E,TP,16,0.8788,0.8788,0.8788,1833.81
13,#1 rated resveratrol supplement without tea leaves,33,B08P3SZLXF,"Adora Organics Resveratrol 1600mg - Antioxidents Quercetin Trans-Resveratrol 180 Capsules. Supports Healthy Aging and Promotes Immune, Blood Sugar and Joint Support",E,TP,17,0.8788,0.8788,0.8788,1833.81
13,#1 rated resveratrol supplement without tea leaves,33,B078WZGZ51,Resveratrol & Polyphenol Complex 1450 mg 180 Vegetarian Caps (Non-GMO & Gluten Free) + Vitamin C - Supports Cardiovascular Health and Healthy Immune Function*,S,FP,18,0.8788,0.8788,0.8788,1833.81
13,#1 rated resveratrol supplement without tea leaves,33,B08WYPXKLD,Resveratrol and NMN 1500mg Blend - Ultra High Purity and 3rd Party Tested - with Trimethylglycine for Important Methylation Factors - Optimal NMN Supplement and NAD Supplement - 90 Capsules,E,TP,19,0.8788,0.8788,0.8788,1833.81
13,#1 rated resveratrol supplement without tea leaves,33,B01CD3UVAK,"100% Natural Resveratrol - 1000mg Per Serving Max Strength (180 Capsules) Antioxidant Supplement, Trans-Resveratrol Pills for Heart Health & Pure Weight Loss, Trans Resveratrol for Anti-Aging",E,TP,20,0.8788,0.8788,0.8788,1833.81
13,#1 rated resveratrol supplement without tea leaves,33,B08GYJD3D3,"NAOMI Organic Trans Resveratrol Supplement 250mg with Quercetin, Anti Aging Supplement for Cardiovascular Health, Anti Inflammatory and Brain Booster Supplement, 60 Veggie Capsules",E,TP,21,0.8788,0.8788,0.8788,1833.81
13,#1 rated resveratrol supplement without tea leaves,33,B07N95VS9T,"Resveratrol 1600mg per serving of Organic Trans-Resveratrol & Potent Antioxidants, Pure Extra Strength Complex, Anti-Aging, Radiant Skin, Blood Sugar and Immunity Support- 45 Day Supply",E,TP,22,0.8788,0.8788,0.8788,1833.81
13,#1 rated resveratrol supplement without tea leaves,33,B01GS6Q300,"Resveratrol Supplement - Extra Strength 1400mg Formula for Healthy Aging, Immune Support & Heart Health - 60 Vegan Capsules with Trans-Resveratrol, Green Tea Leaf, Acai Berry & Grape Seed Extract",I,FP,23,0.8788,0.8788,0.8788,1833.81
13,#1 rated resveratrol supplement without tea leaves,33,B074HDY5SG,Genex Resveratrol 1500mg Per Serving- Max Strength - Antioxidant Supplement Extract | Trans-Resveratrol Works Well with NMN Nicotinamide Mononucleotide Made in a GMP Facility 30-Day Supply,E,TP,24,0.8788,0.8788,0.8788,1833.81
13,#1 rated resveratrol supplement without tea leaves,33,B083F5WC2P,ProHealth Longevity 1000 mg Trans Resveratrol Plus 420 mg Certified Organic Polyphenol Complex That Improves Absorption up to 1544%,E,TP,25,0.8788,0.8788,0.8788,1833.81
13,#1 rated resveratrol supplement without tea leaves,33,B07NLMLB84,Resveratrol 1400mg 120 Capsules High Potency Trans-Resveratrol with Powerful Antioxidents Acai Grapeseed Green Tea Supports Cellular and Cardiovascular Health Anti-Aging,E,TP,26,0.8788,0.8788,0.8788,1833.81
13,#1 rated resveratrol supplement without tea leaves,33,B07B1247Q6,"ResVitale Resveratrol 500mg - Anti Aging Skin Care Antioxidants Supplement for Heart Health & Daily Immune Support - Natural Trans Resveratrol Supplement with Grape Extract & Quercetin, 60 Veggie Caps",E,TP,27,0.8788,0.8788,0.8788,1833.81
13,#1 rated resveratrol supplement without tea leaves,33,B00820C5CQ,ResVitale Resveratrol - Bordeaux Berry 30 Chews,E,TP,28,0.8788,0.8788,0.8788,1833.81
13,#1 rated resveratrol supplement without tea leaves,33,B0812F3JGG,"Trans-Resveratrol Powder with Natural Vitamin E, 5 Ounce, Premium Resveratrol Supplement and Resveratrol Complex, Super Antioxidant for Cardiovascular & Immune System Support, Vegan Friendly",E,TP,29,0.8788,0.8788,0.8788,1833.81
13,#1 rated resveratrol supplement without tea leaves,33,B01E1VJTU0,MAAC10 - Trans Resveratrol 500mg Supplement (Micronized Pharmaceutical Grade 99% Pure Trans-Resveratrol Extract + BioPerine for Superior Absorption) (2X 250mg Capsules 60ct),E,TP,30,0.8788,0.8788,0.8788,1833.81
13,#1 rated resveratrol supplement without tea leaves,33,B07CVPPL64,"Life Extension Optimized Resveratrol, 60 Vegetarian Capsules",E,TP,31,0.8788,0.8788,0.8788,1833.81
13,#1 rated resveratrol supplement without tea leaves,33,B002G75WZI,"NOW Supplements, Natural Resveratrol 200 mg with Red Wine Extract, 120 Veg Capsules",E,TP,32,0.8788,0.8788,0.8788,1833.81
13,#1 rated resveratrol supplement without tea leaves,33,B00MG5NB7Q,Blue Evil Eye Beads on 925 Sterling Silver Bracelet,I,FP,33,0.8788,0.8788,0.8788,1833.81
13,#1 rated resveratrol supplement without tea leaves,33,B07DQZSZGK,"Amazon Brand - Revly Trans-Resveratrol, 250 mg, 60 Capsules, 2 Month Supply, Vegan",E,FN,,0.8788,0.8788,0.8788,1833.81
13,#1 rated resveratrol supplement without tea leaves,33,B005JAT50C,"Garden of Life Heart Resveratrol Supplement, Raw Whole Food Antioxidant Formula for Heart Health, 60 Count",E,FN,,0.8788,0.8788,0.8788,1833.81
13,#1 rated resveratrol supplement without tea leaves,33,B003G94KN0,"Resveratrol 500 Complex Red Wine Extract Natural Antioxidant Supplement for Cardiovascular & Immune System Health, 120 Capsules",E,FN,,0.8788,0.8788,0.8788,1833.81
13,#1 rated resveratrol supplement without tea leaves,33,B015QGG0GK,"Pure Resveratrol - 2000mg - Strongest, Most Effective Blend on Amazon - 90 Capsules - Order Risk Free",E,FN,,0.8788,0.8788,0.8788,1833.81
17,#10 envelopes self seal,16,B01D0OANU4,"#10 Security Tinted Self-Seal Envelopes - No Window - EnveGuard, Size 4-1/8 X 9-1/2 Inches - White - 24 LB - 100 Count (34100)",E,TP,1,1.0,0.9375,0.9677,1559.08
17,#10 envelopes self seal,16,B078S5ZL5D,500 Self Seal Security Mailing Envelopes - #10 White Letter Businesses Envelopes -500 Peel and Seal Tinted Windowless # 10 Envelope - Printer Friendly - Self Stick Bulk Envelops,E,TP,2,1.0,0.9375,0.9677,1559.08
17,#10 envelopes self seal,16,B000T9MP5U,"Mead No.10 Envelopes, Security, Press-it Seal-it, 4-1/8"" X 9-1/2"", White, 45 Per Box (75026)",E,TP,3,1.0,0.9375,0.9677,1559.08
17,#10 envelopes self seal,16,B005JZT1ZG,"Office Depot Clean Seal(TM) Security Envelopes, 10 (4 1/8in. x 9 1/2in.), White, Box of 250, 77148",E,TP,4,1.0,0.9375,0.9677,1559.08
17,#10 envelopes self seal,16,B07FK9PCZB,"Quality Park #10 Self-Seal Security Envelopes, Security Tint and Pattern, Redi-Strip Closure, 24-lb White Wove, 4-1/8"" x 9-1/2"", 100/Box (QUA69117)",E,TP,5,1.0,0.9375,0.9677,1559.08
17,#10 envelopes self seal,16,B06XDRJ316,"#10 Double Window Envelopes - 550 Per Box - SELF SEAL - Security Envelopes - Designed for Business Statements, QuickBooks Invoices, and Legal Documents - Peel & Seal - 4 1/8"" x 9 1/2"" - 24 LB",E,TP,6,1.0,0.9375,0.9677,1559.08
17,#10 envelopes self seal,16,B016V06OYS,"#10 Security Self-Seal Envelopes, Windowless Design, Premium Security Tint Pattern, Ultra Strong Quick-Seal Closure - EnveGuard - Size 4-1/8 x 9-1/2 Inches - White - 24 LB - 500 Count (34010)",E,TP,7,1.0,0.9375,0.9677,1559.08
17,#10 envelopes self seal,16,B07CXXVXLC,"Number 10 White Envelopes, Self-Seal, Security Tinted Envelope, no Moisture Required - Windowless - Ideal for Home, Office Secure Mailing - Quick-Seal Closure - 4-1/8 x 9-1/2 Inches - (100)",E,TP,8,1.0,0.9375,0.9677,1559.08
17,#10 envelopes self seal,16,B075HBY7DY,"Ohuhu 500#10 Envelopes SELF SEAL Business Envelope Windowless Design, Security Tint Pattern for Secure Mailing, Invoices, Statements & Legal Document, 4-1/8 x 9-1/2 Inches",E,TP,9,1.0,0.9375,0.9677,1559.08
17,#10 envelopes self seal,16,B001MBK5UG,"Staples Easy Close No. 10 Security-Tint Envelopes, 4-1/8 x 9-1/2 inches, Box of 100",E,TP,10,1.0,0.9375,0.9677,1559.08
17,#10 envelopes self seal,16,B00V5DGIL6,"Amazon Basics #10 Security Tinted Business Envelopes, Moisture Sealed, 4 1/8-Inch x 9 1/2 Inch - Pack of 500",E,TP,11,1.0,0.9375,0.9677,1559.08
17,#10 envelopes self seal,16,B07C28VWVN,"Office Deed 500 #10 Self Seal Double Window Security Envelopes-Designed for Business Statements, Quickbooks Invoices, and Return Envelopes 4 1/8 X 9 ½’’",E,TP,12,1.0,0.9375,0.9677,1559.08
17,#10 envelopes self seal,16,B0186D2JGK,"Top Flight PSTF10NWT #10 Envelopes, Strip & Seal, Security Tinted, White Paper, 24 lb, 500 Count",E,TP,13,1.0,0.9375,0.9677,1559.08
17,#10 envelopes self seal,16,B07R4TGNCF,Mailing Envelopes Self Seal - #10 Security White Letter Businesses Envelopes -100 Peel and Seal Tinted Windowless # 10 Envelope - Printer Friendly - Self Stick Bulk Envelops,E,TP,14,1.0,0.9375,0.9677,1559.08
17,#10 envelopes self seal,16,B06VVLD2GL,"Amazon Basics #10 Security-Tinted Self-Seal Business Letter Envelopes, Peel & Seal Closure - 500-Pack, White",E,TP,15,1.0,0.9375,0.9677,1559.08
17,#10 envelopes self seal,16,B000N4C1LO,"Mead #10 Envelopes, Press-It Seal-It, White, 50/Box (75024)",E,FN,,1.0,0.9375,0.9677,1559.08
18,#10 envelopes without security tint,11,B01LZ4HHZE,"100 9 x 12 SELF Seal Security White Catalog Envelopes - 28lb - Security Tinted, Ultra Strong Quick-Seal, 9 x 12 inch (38100)",S,FP,1,0.2727,0.2727,0.2727,1353.73
18,#10 envelopes without security tint,11,B0012ND8EY,"Ampad Fastrip Security Catalog Envelope, 9 Inch x 12 Inch, Peel & Seal Adhesive, Security Tint, Tear-Away Quick-Open Strip, White, 100 Per Box (73127)",I,FP,2,0.2727,0.2727,0.2727,1353.73
18,#10 envelopes without security tint,11,B085VV4TV5,"#8 Double Window Security Check Envelopes, No.8 Double Window Bussiness Envelopes Designed for QuickBooks Checks - Computer Printed Checks - 3 5/8 X 8 11/16 (NOT for INVOICES) - 24 LB - 500 Count",S,FP,3,0.2727,0.2727,0.2727,1353.73
18,#10 envelopes without security tint,11,B085WJMWC9,"#10 Security Self-Seal Envelopes, No.10 Windowless Bussiness Envelopes, Security Tinted with Printer Friendly Design - Size 4-1/8 x 9-1/2 Inch - White - 24 LB - 500 Count",E,TP,4,0.2727,0.2727,0.2727,1353.73
18,#10 envelopes without security tint,11,B08V352RY5,"500 #10 Double Window SELF Seal Security Envelopes - for Invoices, Statements & Documents, Security Tinted - EnveGuard, Size 4-1/8 x 9-1/2 -White - 24 LB - 500 Count (30001)",I,FP,5,0.2727,0.2727,0.2727,1353.73
18,#10 envelopes without security tint,11,B08Y8VX63W,"500#10 Single Left Window SELF Seal Security Envelopes, Designed for QuickBooks Invoices & Business Statements, Computer Printed Checks Peel and Seal Flap Number 10 Size 4-1/8 x 9-1/2 Inches, 24 LB",I,FP,6,0.2727,0.2727,0.2727,1353.73
18,#10 envelopes without security tint,11,B07GJKFC5X,"ValBox #10 Security Envelopes Self Seal, No. 10 Windowless Security Tint Pattern, Secure Mailing Envelopes, 4-1/8x9-1/2 Inches, 24 LB White Business Envelopes, 200 Count",S,FP,7,0.2727,0.2727,0.2727,1353.73
18,#10 envelopes without security tint,11,B07R4TGNCF,Mailing Envelopes Self Seal - #10 Security White Letter Businesses Envelopes -100 Peel and Seal Tinted Windowless # 10 Envelope - Printer Friendly - Self Stick Bulk Envelops,E,TP,8,0.2727,0.2727,0.2727,1353.73
18,#10 envelopes without security tint,11,B01M5HR1N3,500 No. 9 Double Window Security Envelopes - Designed for Quickbooks Invoices and Business Statements with Self Seal Peel and Seal Flap - Number 9 Size 3 7/8 Inch X 8 7/8 Inch,I,FP,9,0.2727,0.2727,0.2727,1353.73
18,#10 envelopes without security tint,11,B074M9XL6R,"500#10 Security White Envelopes - GUMMED Seal, Windowless Design, Premium Security Tint Pattern for Secure Mailing - Size 4-1/8 x 9-1/2 Inches - White - 24 LB - 500 Count (34020)",E,TP,10,0.2727,0.2727,0.2727,1353.73
18,#10 envelopes without security tint,11,B00YNZZ6GG,Staples 787385 Easyclose Security Tint #10 Envelope 4-1/8-Inch X 9-1/2-Inch White 500/Bx,S,FP,11,0.2727,0.2727,0.2727,1353.73
18,#10 envelopes without security tint,11,B015773LQK,"500#10 Single Left Window SELF Seal Security Envelopes - Super Strong Quick-Seal Self Sealing Closure, Security Tinted, Size 4-1/8 x 9-1/2 Inches, 24 LB - 500 Count (35210)",E,FN,,0.2727,0.2727,0.2727,1353.73
